gg_chr	gg_start	gg_end	sc_scaffold	sc_scaffold_length	sc_start	sc_end
chromosome_1	147648741	147668104	superscaffold14	41358918	7878635	7898227
chromosome_1	147677875	147696833	superscaffold14	41358918	7852087	7871177
chromosome_1	147718160	147733420	superscaffold14	41358918	7812410	7829122
chromosome_1	147734444	147760329	superscaffold14	41358918	7787164	7812413
chromosome_1	147787253	147806084	superscaffold14	41358918	7736692	7756441
chromosome_1	147851097	147875937	superscaffold14	41358918	7661918	7686497
chromosome_1	147922704	147951851	superscaffold14	41358918	7577389	7608031
chromosome_1	147951808	147966836	superscaffold14	41358918	7561871	7576722
chromosome_1	147982358	148000850	superscaffold14	41358918	7529211	7547182
chromosome_1	148036619	148054117	superscaffold14	41358918	7476645	7495065
chromosome_1	148075498	148097331	superscaffold14	41358918	7434088	7456245
chromosome_1	148117701	148141764	superscaffold14	41358918	7387232	7411333
chromosome_1	148174508	148197587	superscaffold14	41358918	7330623	7354185
chromosome_1	148512977	148531693	superscaffold14	41358918	6982575	7001177
chromosome_1	148539246	148574925	superscaffold14	41358918	6934018	6969301
chromosome_1	148671066	148686657	superscaffold14	41358918	6815826	6832482
chromosome_1	149444276	149468790	superscaffold14	41358918	5902088	5927163
chromosome_1	149477470	149497010	superscaffold14	41358918	5870307	5889824
chromosome_1	149559574	149584198	superscaffold14	41358918	5778490	5803642
chromosome_1	150801831	150831628	superscaffold14	41358918	3920633	3951116
chromosome_1	151662568	151677936	superscaffold14	41358918	2618358	2634556
chromosome_1	152602660	152620123	superscaffold14	41358918	1437262	1455167
chromosome_1	152622746	152652143	superscaffold14	41358918	1406900	1436733
chromosome_1	160430660	160470368	superscaffold1	13764902	13422785	13463673
chromosome_1	160470682	160500443	superscaffold1	13764902	13393229	13423160
chromosome_1	160515559	160533439	superscaffold1	13764902	13363811	13381598
chromosome_1	160564320	160618936	superscaffold1	13764902	13283438	13336622
chromosome_1	160634872	160661107	superscaffold1	13764902	13243408	13267800
chromosome_1	160677974	160697486	superscaffold1	13764902	13219996	13239823
chromosome_1	160698393	160722509	superscaffold1	13764902	13191852	13216333
chromosome_1	160785261	160801622	superscaffold1	13764902	13107384	13124796
chromosome_1	160914717	160932824	superscaffold1	13764902	12971596	12990822
chromosome_1	161093937	161112605	superscaffold1	13764902	12801412	12818586
chromosome_1	161930687	161954560	superscaffold1	13764902	11897988	11922123
chromosome_1	163190693	163211782	superscaffold1	13764902	10431524	10453062
chromosome_1	163938332	163972376	superscaffold1	13764902	9701723	9735807
chromosome_1	163995606	164016569	superscaffold1	13764902	9658542	9678850
chromosome_1	164031426	164064886	superscaffold1	13764902	9609935	9644277
chromosome_1	164089333	164110858	superscaffold1	13764902	9570862	9590862
chromosome_1	164127251	164147956	superscaffold1	13764902	9533263	9553710
chromosome_1	164166599	164185211	superscaffold1	13764902	9496737	9516216
chromosome_1	164224320	164252904	superscaffold1	13764902	9424667	9454215
chromosome_1	164368678	164388452	superscaffold1	13764902	9294170	9314626
chromosome_1	164695620	164718209	superscaffold1	13764902	8990945	9014109
chromosome_1	164753186	164798940	superscaffold1	13764902	8926688	8970586
chromosome_1	164807643	164826155	superscaffold1	13764902	8895777	8913981
chromosome_1	164831129	164888028	superscaffold1	13764902	8830214	8888307
chromosome_1	164961082	164982519	superscaffold1	13764902	8727147	8749291
chromosome_1	165095431	165117135	superscaffold1	13764902	8595601	8617400
chromosome_1	165330499	165354624	superscaffold1	13764902	8357018	8380728
chromosome_1	166196549	166220219	superscaffold1	13764902	7444974	7468401
chromosome_1	166350337	166369430	superscaffold1	13764902	7282905	7303420
chromosome_1	166567917	166587129	superscaffold1	13764902	7063511	7081721
chromosome_1	166589480	166612588	superscaffold1	13764902	7039318	7060748
chromosome_1	166675713	166693058	superscaffold1	13764902	6974565	6992423
chromosome_1	166717101	166743332	superscaffold1	13764902	6920241	6945467
chromosome_1	166757219	166803958	superscaffold1	13764902	6865617	6911490
chromosome_1	166872461	166917792	superscaffold1	13764902	6746252	6790871
chromosome_1	166932181	166949367	superscaffold1	13764902	6719781	6736073
chromosome_1	167000960	167026461	superscaffold1	13764902	6646307	6672309
chromosome_1	167081741	167099786	superscaffold1	13764902	6555322	6574112
chromosome_1	167126768	167160884	superscaffold1	13764902	6490815	6526495
chromosome_1	167204580	167238668	superscaffold1	13764902	6404514	6439587
chromosome_1	167322737	167341025	superscaffold1	13764902	6247179	6265792
chromosome_1	167475549	167498657	superscaffold1	13764902	6089441	6111642
chromosome_1	167501028	167523305	superscaffold1	13764902	6061719	6084997
chromosome_1	167586170	167612055	superscaffold1	13764902	5972360	5997363
chromosome_1	167670621	167705762	superscaffold1	13764902	5872330	5906817
chromosome_1	167740313	167757061	superscaffold1	13764902	5818250	5835672
chromosome_1	167780840	167805667	superscaffold1	13764902	5762349	5787787
chromosome_1	167805704	167823691	superscaffold1	13764902	5745739	5763708
chromosome_1	167875770	167911786	superscaffold1	13764902	5643797	5680964
chromosome_1	167911800	167940397	superscaffold1	13764902	5614719	5644387
chromosome_1	167940414	167960655	superscaffold1	13764902	5596267	5616256
chromosome_1	168106196	168124707	superscaffold1	13764902	5420493	5440021
chromosome_1	168122872	168170491	superscaffold1	13764902	5370981	5417203
chromosome_1	168173789	168188944	superscaffold1	13764902	5354472	5369220
chromosome_1	168188948	168205075	superscaffold1	13764902	5339635	5355939
chromosome_1	168205082	168237815	superscaffold1	13764902	5305594	5337054
chromosome_1	168240841	168279425	superscaffold1	13764902	5266252	5304908
chromosome_1	168306851	168323939	superscaffold1	13764902	5219611	5236436
chromosome_1	168330483	168371194	superscaffold1	13764902	5174160	5213159
chromosome_1	168380668	168399112	superscaffold1	13764902	5146431	5164451
chromosome_1	168399174	168431859	superscaffold1	13764902	5114730	5147450
chromosome_1	168452988	168500024	superscaffold1	13764902	5034290	5081392
chromosome_1	168502186	168526292	superscaffold1	13764902	5006024	5029415
chromosome_1	168536190	168557510	superscaffold1	13764902	4977280	4998140
chromosome_1	168556374	168576090	superscaffold1	13764902	4959414	4979478
chromosome_1	168606858	168627513	superscaffold1	13764902	4902975	4922396
chromosome_1	168679041	168704010	superscaffold1	13764902	4827920	4851037
chromosome_1	168808878	168842215	superscaffold1	13764902	4659401	4694516
chromosome_1	168900444	168920169	superscaffold1	13764902	4574873	4595554
chromosome_1	168922980	168945003	superscaffold1	13764902	4545312	4568831
chromosome_1	168995303	169026246	superscaffold1	13764902	4452155	4484812
chromosome_1	169057308	169082018	superscaffold1	13764902	4397003	4422557
chromosome_1	169119652	169143608	superscaffold1	13764902	4308439	4333827
chromosome_1	169280096	169299353	superscaffold1	13764902	4103290	4124038
chromosome_1	169299441	169322743	superscaffold1	13764902	4079085	4102539
chromosome_1	169406247	169423200	superscaffold1	13764902	3974746	3992132
chromosome_1	169430219	169458422	superscaffold1	13764902	3933028	3965019
chromosome_1	169488070	169525171	superscaffold1	13764902	3870978	3908242
chromosome_1	169621625	169644755	superscaffold1	13764902	3730127	3754878
chromosome_1	169685030	169701047	superscaffold1	13764902	3662466	3680070
chromosome_1	169734962	169757487	superscaffold1	13764902	3599485	3619453
chromosome_1	169998427	170022948	superscaffold1	13764902	3272576	3298119
chromosome_1	170036949	170062250	superscaffold1	13764902	3230452	3257072
chromosome_1	170306212	170340518	superscaffold1	13764902	2904423	2940959
chromosome_1	170346060	170388934	superscaffold1	13764902	2853146	2897531
chromosome_1	170471449	170491999	superscaffold1	13764902	2745173	2764689
chromosome_1	170494093	170517815	superscaffold1	13764902	2716095	2740918
chromosome_1	170527111	170546722	superscaffold1	13764902	2683771	2704149
chromosome_1	170563854	170583041	superscaffold1	13764902	2634694	2657493
chromosome_1	170655840	170681549	superscaffold1	13764902	2522795	2548990
chromosome_1	170690989	170712429	superscaffold1	13764902	2486278	2508934
chromosome_1	170713687	170738062	superscaffold1	13764902	2458495	2482727
chromosome_1	170740208	170784527	superscaffold1	13764902	2409328	2454618
chromosome_1	170792979	170810680	superscaffold1	13764902	2377278	2395316
chromosome_1	170855730	170880230	superscaffold1	13764902	2303721	2327318
chromosome_1	170886943	170914024	superscaffold1	13764902	2271806	2299292
chromosome_1	170938941	170984995	superscaffold1	13764902	2203006	2250302
chromosome_1	171007716	171023470	superscaffold1	13764902	2160886	2176699
chromosome_1	171139455	171164875	superscaffold1	13764902	2012006	2039437
chromosome_1	171219011	171238262	superscaffold1	13764902	1974624	1994378
chromosome_1	171330800	171354265	superscaffold1	13764902	1846948	1872575
chromosome_1	171419484	171433179	superscaffold1	13764902	1755209	1769970
chromosome_1	171438428	171458020	superscaffold1	13764902	1725835	1746780
chromosome_1	171460113	171476340	superscaffold1	13764902	1706432	1723148
chromosome_1	171588883	171607222	superscaffold1	13764902	1569920	1590881
chromosome_1	171649416	171668138	superscaffold1	13764902	1494518	1512705
chromosome_1	171750280	171773140	superscaffold1	13764902	1372876	1396454
chromosome_1	171773160	171797455	superscaffold1	13764902	1347428	1374023
chromosome_1	171902914	171957406	superscaffold1	13764902	1184369	1238830
chromosome_1	171957468	171976375	superscaffold1	13764902	1164390	1183351
chromosome_1	171980904	172013459	superscaffold1	13764902	1126016	1158719
chromosome_1	172021556	172067871	superscaffold1	13764902	1070441	1119364
chromosome_1	172070855	172094127	superscaffold1	13764902	1046258	1069769
chromosome_1	172117073	172161286	superscaffold1	13764902	978975	1023958
chromosome_1	172279870	172303869	superscaffold1	13764902	815754	841407
chromosome_1	172311296	172332761	superscaffold1	13764902	785107	807410
chromosome_1	172332794	172355661	superscaffold1	13764902	759881	784296
chromosome_1	172378749	172401862	superscaffold1	13764902	713536	736758
chromosome_1	172542809	172563128	superscaffold1	13764902	569023	588264
chromosome_1	172563970	172583104	superscaffold1	13764902	548697	569041
chromosome_1	172596850	172630482	superscaffold1	13764902	492689	528982
chromosome_1	172664681	172681826	superscaffold1	13764902	432052	450233
chromosome_1	172981585	172998534	superscaffold1	13764902	38510	56272
chromosome_1	19980121	19996651	superscaffold58	5363078	4308820	4325986
chromosome_1	20086945	20106785	superscaffold58	5363078	4422286	4442536
chromosome_1	20331702	20350015	superscaffold58	5363078	4726457	4746601
chromosome_1	20383894	20402866	superscaffold58	5363078	4806694	4826880
chromosome_1	20495028	20510129	superscaffold58	5363078	4910968	4927399
chromosome_1	20543515	20561281	superscaffold58	5363078	4973556	4995632
chromosome_1	20568559	20588223	superscaffold58	5363078	5005336	5026930
chromosome_1	20617160	20637767	superscaffold58	5363078	5062401	5084202
chromosome_1	20643474	20665091	superscaffold58	5363078	5095133	5117261
chromosome_1	20669679	20749208	superscaffold58	5363078	5121044	5202296
chromosome_1	20766536	20812007	superscaffold58	5363078	5220734	5266515
chromosome_1	20812077	20830757	superscaffold58	5363078	5267732	5287669
chromosome_1	20830773	20848204	superscaffold58	5363078	5286964	5305385
chromosome_1	20847190	20885231	superscaffold58	5363078	5305071	5344398
chromosome_1	20901956	20925643	superscaffold58	5363078	4080916	4103620
chromosome_1	20927915	20943247	superscaffold58	5363078	4061620	4076680
chromosome_1	21003637	21020652	superscaffold58	5363078	3978361	3996928
chromosome_1	21020960	21049414	superscaffold58	5363078	3942175	3972631
chromosome_1	21088132	21113800	superscaffold58	5363078	3879554	3905791
chromosome_1	21182622	21200196	superscaffold58	5363078	3790489	3808396
chromosome_1	21238258	21262478	superscaffold58	5363078	3729192	3753081
chromosome_1	21332975	21354696	superscaffold58	5363078	3628174	3649229
chromosome_1	21961910	22020318	superscaffold58	5363078	2792943	2851738
chromosome_1	22181111	22205762	superscaffold58	5363078	2597111	2623320
chromosome_1	22258935	22277455	superscaffold58	5363078	2519383	2536745
chromosome_1	22307429	22330213	superscaffold58	5363078	2462676	2486223
chromosome_1	22334181	22353722	superscaffold58	5363078	2433855	2455954
chromosome_1	22486336	22514472	superscaffold58	5363078	2253218	2282448
chromosome_1	22600651	22621848	superscaffold58	5363078	2139391	2161488
chromosome_1	22623449	22646509	superscaffold58	5363078	2111798	2136482
chromosome_1	22888907	22922486	superscaffold58	5363078	1808562	1843797
chromosome_1	22951568	22974235	superscaffold58	5363078	1752174	1775919
chromosome_1	23067719	23096186	superscaffold58	5363078	1604524	1632902
chromosome_1	23096201	23119480	superscaffold58	5363078	1579054	1603422
chromosome_1	23146612	23170879	superscaffold58	5363078	1526159	1550098
chromosome_1	23187896	23232406	superscaffold58	5363078	1459503	1504609
chromosome_1	23241402	23261669	superscaffold58	5363078	1427058	1449079
chromosome_1	23435710	23453098	superscaffold58	5363078	1194791	1212908
chromosome_1	23457212	23491079	superscaffold58	5363078	1153827	1190247
chromosome_1	23491088	23512213	superscaffold58	5363078	1132012	1152888
chromosome_1	23544426	23559484	superscaffold58	5363078	1081643	1098308
chromosome_1	23675860	23694871	superscaffold58	5363078	940397	959878
chromosome_1	23718229	23744763	superscaffold58	5363078	887068	914904
chromosome_1	23784350	23813199	superscaffold58	5363078	809641	836839
chromosome_1	23832661	23851579	superscaffold58	5363078	769191	787116
chromosome_1	23915066	23931383	superscaffold58	5363078	679488	695579
chromosome_1	23932187	23950503	superscaffold58	5363078	661252	679488
